b: {FlightNum: int,Origin: chararray,Dest: chararray,Diverted: int}
(3862,VPS,DFW,1)
(3862,VPS,DFW,1)
(3863,DFW,VPS,1)
(3868,HSV,DFW,1)
(3907,CID,ORD,1)
(3987,ORD,RST,1)
(4099,ORD,GSP,1)
(4113,CMH,ORD,1)
(4190,CMH,ORD,1)
(4241,ORD,ROC,1)
(4290,BNA,ORD,1)
(4305,OKC,ORD,1)
(4306,CVG,ORD,1)
(4416,ORD,HPN,1)
(4460,MEM,ORD,1)
(4484,BNA,ORD,1)
(4691,JAX,RDU,1)
(4724,LGA,RDU,1)
(4834,LGA,XNA,1)
(4837,LGA,MSN,1)
(4893,LGA,CLT,1)
(296,PHX,MEM,1)
(395,MSP,SMF,1)
(449,MSY,MEM,1)
(515,LGA,MSP,1)
(580,MSP,MCO,1)
(594,MSP,BOS,1)
(637,FLL,IND,1)
(838,DTW,ROC,1)
(948,MEM,MKE,1)
(963,MEM,LAX,1)
(1195,DTW,LAS,1)
(1230,MSP,IAD,1)
(1295,MEM,DEN,1)
(1421,VPS,MEM,1)
(1422,MEM,VPS,1)
(1557,DTW,MDW,1)
(1557,DTW,MDW,1)
(1639,EGE,MSP,1)
(1639,EGE,MSP,1)
(1743,DTW,BNA,1)
(1775,PHL,DTW,1)
(2001,ATL,AUS,1)
(2951,TVC,DTW,1)
(2973,DTW,AVL,1)
(2990,DTW,RST,1)
(2990,DTW,RST,1)
(3723,GSP,DTW,1)
(3724,GSP,DTW,1)
(3729,CAE,DTW,1)
(3756,DTW,BUF,1)
(4769,IND,BDL,1)
(5620,ALB,MSP,1)
(5658,MSP,GFK,1)
(5707,CMH,MEM,1)
(5734,SHV,MEM,1)
(5737,JAN,MEM,1)
(5743,AUS,MEM,1)
(5747,AUS,MEM,1)
(5758,TUL,MEM,1)
(5769,MEM,GSP,1)
(5772,GSP,MEM,1)
(5785,OKC,MEM,1)
(5786,CLE,MEM,1)
(5787,GPT,MEM,1)
(5829,DTW,TVC,1)
(5861,PWM,DTW,1)
(5864,OMA,DTW,1)
(5898,DTW,SHV,1)
(5904,ICT,MEM,1)
(5905,MGM,MEM,1)
(5919,MOB,MEM,1)
(5922,EVV,MEM,1)
(5924,STL,MEM,1)
(5932,MEM,PHL,1)
(5954,TYS,MEM,1)
(5955,SGF,MEM,1)
(222,LAX,BOS,1)
(499,PBI,DFW,1)
(499,PBI,DFW,1)
(533,DFW,SAN,1)
(672,STT,MIA,1)
(675,TUS,DFW,1)
(689,DFW,SLC,1)
(694,DFW,BOS,1)
(701,DFW,PSP,1)
(736,DFW,LGA,1)
(831,DFW,SAN,1)
(935,SJU,MIA,1)
(1005,LGA,TPA,1)
(1083,IAD,DFW,1)
(1163,DFW,SMF,1)
(1259,IAD,DFW,1)
(1289,PHL,DFW,1)
(1301,DFW,SLC,1)
(1328,SNA,DFW,1)
(1339,ORD,SAN,1)
(1477,BHM,DFW,1)
(1612,SFO,ORD,1)
(1626,DFW,BNA,1)
(1626,DFW,BNA,1)
(1722,SAN,ORD,1)
(1767,DFW,PSP,1)
(1815,JFK,ORD,1)
(2078,SJU,ORD,1)
(2181,BDL,DFW,1)
(2185,IAD,MIA,1)
(2229,DFW,HDN,1)
(2252,JAC,ORD,1)
(2252,JAC,ORD,1)
(2268,PHX,ORD,1)
(2398,EGE,MIA,1)
(2402,AUS,ORD,1)
(2408,LAX,DFW,1)
(2413,DFW,LAX,1)
(62,LIH,HNL,1)
(476,OGG,SAN,1)
(482,HNL,SNA,1)
(490,SEA,OAK,1)
(342,SEA,LGB,1)
(378,SEA,SFO,1)
(212,PDX,SFO,1)
(208,SEA,SFO,1)
(151,OTZ,OME,1)
(598,SEA,LAX,1)
(536,SEA,SAN,1)
(66,CDV,YAK,1)
(65,SEA,KTN,1)
(67,SIT,JNU,1)
(526,SEA,SFO,1)
(21,ORD,SEA,1)
(598,SEA,LAX,1)
(153,OTZ,OME,1)
(532,SEA,PSP,1)
(152,ANC,OME,1)
(146,BRW,FAI,1)
(152,ANC,OME,1)
(153,OTZ,OME,1)
(153,OTZ,OME,1)
(65,KTN,WRG,1)
(342,SEA,LGB,1)
(152,ANC,OME,1)
(352,BUR,JFK,1)
(354,BUR,JFK,1)
(504,FLL,EWR,1)
(1081,JFK,CLT,1)
(382,FLL,LGA,1)
(362,PBI,LGA,1)
(523,EWR,MCO,1)
(476,OAK,BOS,1)
(587,SWF,PBI,1)
(352,BUR,JFK,1)
(354,BUR,JFK,1)
(358,BUR,JFK,1)
(448,EWR,SFO,1)
(1454,IAH,SLC,1)
(1858,EWR,EGE,1)
(1144,EWR,MDW,1)
(688,IAH,DTW,1)
(1714,IAH,SMF,1)
(246,IAH,ORD,1)
(1883,STT,EWR,1)
(1653,IAH,HDN,1)
(1546,SNA,CVG,1)
(64,LAS,ATL,1)
(865,MSY,LAX,1)
(649,ATL,SFO,1)
(1476,SAN,SLC,1)
(14,PHX,ATL,1)
(1282,HNL,ATL,1)
(1777,PBI,BOS,1)
(901,ATL,ONT,1)
(100,BUF,LAS,1)
(712,CLE,MDW,1)
(43,DAL,HOU,1)
(12,DEN,LAS,1)
(36,MCI,MDW,1)
(1304,MCI,MDW,1)
(871,MCO,MDW,1)
(3669,PHL,MDW,1)
(367,SFO,LAS,1)
(1152,SJC,LAS,1)
(495,SLC,MDW,1)
(1614,STL,MDW,1)
(3505,STL,TPA,1)
(620,BUF,MDW,1)
(1493,ISP,MDW,1)
(190,LAS,MDW,1)
(7,MCO,PHL,1)
(167,ORF,JAX,1)
(214,PDX,MDW,1)
(1366,PHL,MDW,1)
(3333,PHL,MDW,1)
(3507,PHL,MDW,1)
(1438,RDU,MDW,1)
(2717,RDU,MDW,1)
(1563,RSW,MDW,1)
(121,SDF,MDW,1)
(1330,STL,MDW,1)
(1519,STL,MDW,1)
(1530,STL,MDW,1)
(2026,STL,MDW,1)
(1606,TPA,MDW,1)
(2636,TPA,MDW,1)
(47,DAL,HOU,1)
(28,DAL,STL,1)
(578,DEN,MCI,1)
(3170,LAS,GEG,1)
(3846,MCO,BWI,1)
(871,MDW,CLE,1)
(3059,MDW,FLL,1)
(2633,MDW,MCI,1)
(2011,OKC,HOU,1)
(2983,CMH,MDW,1)
(2552,DEN,MDW,1)
(320,DTW,BNA,1)
(1343,DTW,MDW,1)
(2524,DTW,MDW,1)
(3339,DTW,MDW,1)
(816,HOU,MDW,1)
(1250,HOU,MDW,1)
(1114,IAD,MDW,1)
(3511,IAD,MDW,1)
(33,IND,MDW,1)
(1405,IND,MDW,1)
(3930,IND,MDW,1)
(1374,ISP,MDW,1)
(1572,ISP,MDW,1)
(190,LAS,MDW,1)
(467,LAS,MDW,1)
(1284,LAS,MDW,1)
(1853,LAS,MDW,1)
(3920,LAS,MDW,1)
(2199,LAX,MDW,1)
(2542,MCO,MDW,1)
(3151,MCO,MDW,1)
(1210,STL,MDW,1)
(1530,STL,MDW,1)
(1614,STL,MDW,1)
(2026,STL,MDW,1)
(2114,TPA,BUF,1)
(628,TPA,MDW,1)
(2282,TPA,MDW,1)
(2102,ISP,RSW,1)
(1282,ISP,TPA,1)
(1936,PVD,MCO,1)
(533,MCO,BUF,1)
(524,BWI,STL,1)
(3178,BWI,STL,1)
(810,CLE,MDW,1)
(2891,CLE,STL,1)
(1949,SLC,STL,1)
(1349,STL,SDF,1)
(2633,CMH,MDW,1)
(20,CRP,HOU,1)
(9,DAL,HOU,1)
(1286,FLL,MDW,1)
(31,HOU,PHL,1)
(2728,LAS,CLE,1)
(2199,LAX,MDW,1)
(796,TPA,ALB,1)
(1172,TPA,PHL,1)
(507,ABQ,LAS,1)
(1631,ABQ,LAS,1)
(2891,AUS,LAS,1)
(1567,BNA,LAS,1)
(1654,LAS,OMA,1)
(3234,LAS,SLC,1)
(3342,MCO,ALB,1)
(2115,MHT,PHL,1)
(3754,MSY,LAS,1)
(2466,OAK,LAS,1)
(1765,OAK,MCI,1)
(1433,PHX,LAS,1)
(1435,PHX,LAS,1)
(442,RDU,LAS,1)
(114,SAT,LAS,1)
(2530,SEA,LAS,1)
(1152,SJC,LAS,1)
(1575,SJC,LAX,1)
(3501,SNA,LAS,1)
(1114,MDW,HOU,1)
(1088,FLL,PVD,1)
(541,MCI,TPA,1)
(1561,HOU,LIT,1)
(1300,LAS,MDW,1)
(980,LAX,HOU,1)
(809,OAK,HOU,1)
(2889,PHL,BNA,1)
(7,MCO,PHL,1)
(60,CRP,HOU,1)
(33,DAL,HOU,1)
(21,BWI,STL,1)
(179,BWI,STL,1)
(3178,BWI,STL,1)
(2891,CLE,STL,1)
(1361,CMH,STL,1)
(6,CRP,HOU,1)
(38,CRP,HOU,1)
(1491,DTW,STL,1)
(1317,HOU,STL,1)
(8,HRL,HOU,1)
(1456,LIT,STL,1)
(463,PHX,STL,1)
(1336,PVD,TPA,1)
(358,DTW,BWI,1)
(1492,MCO,CMH,1)
(225,SFO,SAN,1)
(1,DAL,HOU,1)
(27,DAL,HOU,1)
(2798,JAN,HOU,1)
(12,MCO,HOU,1)
(1526,MDW,HOU,1)
(1110,AUS,TPA,1)
(2728,LAS,CLE,1)
(2262,MCO,ALB,1)
(3342,MCO,ALB,1)
(3754,MSY,LAS,1)
(1415,PHL,MCO,1)
(1287,PHL,TPA,1)
(3114,CAE,EWR,1)
(2862,MKE,IAH,1)
(3003,BNA,EWR,1)
(2417,DAL,IAH,1)
(2331,BNA,IAH,1)
(2110,COS,IAH,1)
(2629,GSP,CLE,1)
(2851,EWR,MCI,1)
(2784,CHS,EWR,1)
(3124,IAH,BTR,1)
(3007,CLT,IAH,1)
(1221,EWR,ORD,1)
(2120,MKE,IAH,1)
(2554,BHM,IAH,1)
(2146,TUS,IAH,1)
(2093,BDL,EWR,1)
(2311,ELP,IAH,1)
(2364,EWR,STL,1)
(2673,RIC,IAH,1)
(2862,MKE,IAH,1)
(2710,IAH,BTR,1)
(2693,SDF,EWR,1)
(2971,MEM,IAH,1)
(2487,MYR,EWR,1)
(2545,IAH,MSP,1)
(3098,RDU,IAH,1)
(2484,EWR,MCI,1)
(2485,ORF,IAH,1)
(2667,ORD,IAH,1)
(3022,IAH,GPT,1)
(2462,STL,EWR,1)
(2525,IAH,GPT,1)
(2741,ICT,PHX,1)
(2733,PHX,PSP,1)
(7387,SYR,ORD,1)
(2607,CLE,CLT,1)
(7335,IAD,CHS,1)
(7267,ATL,ORD,1)
(2950,PHX,ASE,1)
(2885,PHX,IAH,1)
(7108,BHM,IAD,1)
(2688,CLT,CLE,1)
(7322,ORD,ROC,1)
(2662,PNS,CLT,1)
(7421,ORD,CID,1)
(7135,IAD,CLE,1)
(5057,PVD,JFK,1)
(5269,CMH,LGA,1)
(5233,CVG,DSM,1)
(5158,BOS,JAX,1)
(5199,CVG,MSP,1)
(5024,CVG,OMA,1)
(5171,CVG,MIA,1)
(5311,JAX,CVG,1)
(5017,ATL,SDF,1)
(5123,LGA,JAX,1)
(5649,LGA,RDU,1)
(5203,JFK,AUS,1)
(5146,JAX,LGA,1)
(5607,BOS,JAX,1)
(5868,ORD,CRW,1)
(4116,SLC,GJT,1)
(6821,SFO,GJT,1)
(6829,ORD,DEN,1)
(3731,SLC,LAS,1)
(4080,SLC,GJT,1)
(6004,ORD,IND,1)
(6417,ORD,DEN,1)
(6710,LAX,GJT,1)
(2501,MKE,FAR,1)
(5814,BTV,IND,1)
(5842,COS,LAN,1)
(5859,ROA,MSN,1)
(6605,DEN,STL,1)
(6616,DEN,MCI,1)
(6500,SJC,FAT,1)
(6591,DEN,XNA,1)
(6714,DEN,LIT,1)
(2555,PHL,ATW,1)
(2674,OMA,GRB,1)
(4080,SLC,GJT,1)
(5852,GJT,DEN,1)
(5852,LAX,GJT,1)
(5861,ORD,DEN,1)
(5873,ORD,ATW,1)
(5967,ORD,DEN,1)
(6016,ORD,AVP,1)
(6371,ORD,GJT,1)
(6632,DEN,TUL,1)
(6417,ORD,DEN,1)
(6559,DEN,GJT,1)
(3904,SLC,BZN,1)
(6559,DEN,GJT,1)
(6103,PIA,LNK,1)
(4093,CLE,OMA,1)
(3847,MSP,RAP,1)
(5434,IYK,BFL,1)
(3695,SUN,TWF,1)
(5878,ASE,RFD,1)
(5733,GEG,PDX,1)
(4076,SLC,ORD,1)
(5733,GEG,RDM,1)
(6356,SFO,TWF,1)
(6707,DEN,GJT,1)
(3678,SLC,TWF,1)
(3678,TWF,SLC,1)
(6625,DEN,BIL,1)
(6530,DEN,PIH,1)
(27,JFK,LAX,1)
(192,LAX,PHL,1)
(195,PHL,LAX,1)
(201,BOS,IAD,1)
(229,IAD,SAN,1)
(364,DEN,MSP,1)
(368,SAN,DEN,1)
(471,DEN,SAN,1)
(484,DEN,DCA,1)
(529,MSY,ORD,1)
(546,ORD,DAY,1)
(628,SAN,ORD,1)
(660,DEN,IAD,1)
(688,SMF,ORD,1)
(717,ORD,SAN,1)
(789,ORD,MSP,1)
(814,DEN,DSM,1)
(824,SFO,BOS,1)
(900,SAN,SFO,1)
(910,DEN,ORD,1)
(1130,ORD,BTV,1)
(1186,ORD,CMH,1)
(1454,ORD,TPA,1)
(1498,ORD,FLL,1)
(1581,TPA,ORD,1)
(2137,BOS,LGA,1)
(1210,DFW,PHL,1)
(1039,CLT,EGE,1)
(1239,PHL,DFW,1)
(321,LAS,ORD,1)
(596,PHX,MCI,1)
(1455,CLT,SFO,1)
(777,PHL,TPA,1)
(1417,PHL,LAX,1)
(1727,PHL,MCO,1)
(536,PHX,CLE,1)
(1831,CLT,MIA,1)
(329,ORD,LAS,1)
(866,PHL,FLL,1)
(1061,PHL,FLL,1)
(731,PHL,LAS,1)
(763,PHL,MIA,1)
(1161,BOS,PHX,1)
(542,PHX,DFW,1)
(754,MCO,PHL,1)
(1602,MCO,PHL,1)
(1458,FLL,PHL,1)
(949,PVD,PHL,1)
(220,PHX,BOS,1)
(438,LAS,SAN,1)
(717,PHL,ORD,1)
(570,PHX,TPA,1)
(7,PHX,ORD,1)
(353,PHX,MSP,1)
(1445,PIT,LAX,1)
(264,BNA,MDW,1)
(1091,CMH,MDW,1)
(2553,PIT,MDW,1)
(2988,PVD,PHL,1)
(389,STL,MDW,1)
(57,ATL,IAH,1)
(961,ATL,DFW,1)
(1663,CVG,EGE,1)
(631,BNA,ATL,1)
(744,SLC,ATL,1)
(796,SJU,ATL,1)
(1281,BWI,ATL,1)
(498,STT,ATL,1)
(1736,HDN,ATL,1)
(1282,HNL,ATL,1)
(1483,ATL,SNA,1)
(1736,HDN,ATL,1)
(403,JFK,LAX,1)
(1286,ATL,LEX,1)
(4208,ATL,LEX,1)
(4227,ATL,DSM,1)
(4227,ATL,DSM,1)
(4270,ATL,PVD,1)
(4292,ATL,EVV,1)
(4302,BGR,ATL,1)
(4305,TOL,ATL,1)
(4450,ATL,PHF,1)
(4451,GRB,ATL,1)
(4456,ATL,CRW,1)
(4529,ATL,ALB,1)
(4530,ATL,HHH,1)
(4539,FWA,ATL,1)
(4570,ATL,MLI,1)
(4571,ATL,AEX,1)
(4571,ATL,AEX,1)
(4614,ATL,GPT,1)
(4614,ATL,GPT,1)
(4624,ATL,BQK,1)
(4627,AVP,ATL,1)
(4680,SDF,ATL,1)
(4683,ISP,ATL,1)
(4716,ATL,LYH,1)
(4721,PWM,ATL,1)
(4788,ATL,ALB,1)
(4803,SBN,ATL,1)
(4806,ATL,SBN,1)
(4812,ATL,SBN,1)
(4817,ATL,GTR,1)
(4823,ATL,MYR,1)
(4824,DAY,ATL,1)
(791,DEN,PDX,1)
(658,ATL,HPN,1)
(568,MCO,BMI,1)
(610,ATL,MDW,1)
(391,MCO,MLI,1)
(246,ATL,FNT,1)
(836,MCO,MDW,1)
(867,RSW,MDW,1)
(588,MCO,ROC,1)
(199,ATL,DCA,1)
(559,BUF,ATL,1)
(21,ATL,FLL,1)
(547,ATL,BMI,1)
(157,DCA,ATL,1)
(305,DEN,ATL,1)
(432,DTW,ATL,1)
(67,IAD,ATL,1)
(684,ICT,ATL,1)
(443,MCO,MCI,1)
(242,RIC,ATL,1)
(690,BWI,SRQ,1)
(680,FLL,HPN,1)
(762,FLL,PHL,1)
(504,ATL,MCI,1)
(902,ATL,PHF,1)
(906,ATL,PHF,1)
(611,ATL,SAN,1)
(492,BOS,ATL,1)
(477,DAB,LGA,1)
(887,BUF,RSW,1)
(85,ATL,FLL,1)
(868,PHL,ATL,1)
(992,ATL,PIT,1)
(7,LAS,HNL,1)
(17,LAS,HNL,1)
(18,HNL,LAS,1)
(3027,LAX,MRY,1)
(3186,SJC,SAN,1)
(3367,CHS,DFW,1)
(3421,DFW,GRK,1)
(3470,BTR,DFW,1)
(3484,CHS,DFW,1)
(3500,HSV,DFW,1)
(3564,GSO,DFW,1)
(3564,GSO,DFW,1)
(3564,GSO,DFW,1)
(3590,FNT,DFW,1)
(3630,GSO,DFW,1)
(3648,PIT,DFW,1)
(3658,GSO,DFW,1)
(3658,GSO,DFW,1)
(3682,TUL,DFW,1)
(3718,TYS,DFW,1)
(3723,DFW,DSM,1)
(3733,DFW,GPT,1)
(3733,DFW,GPT,1)
(3840,DSM,DFW,1)
(3851,DFW,BTR,1)
(3951,LIT,ORD,1)
(4019,ORD,BUF,1)
(4020,ROC,ORD,1)
(4096,ORD,MKE,1)
(4096,ORD,MKE,1)
(4113,CMH,ORD,1)
(4119,PVD,ORD,1)
(4122,BUF,ORD,1)
(4188,RIC,ORD,1)
(4234,ORD,MSN,1)
(4261,ORD,PIT,1)
(4301,ORD,HSV,1)
(4304,EVV,ORD,1)
(4310,CLT,ORD,1)
(4328,GSO,MIA,1)
(4344,PIT,ORD,1)
(4369,SDF,MIA,1)
(4381,ORD,SDF,1)
(4416,ORD,HPN,1)
(4417,HPN,ORD,1)
(4450,CLE,JFK,1)
(4474,JAX,ORD,1)
(4479,OMA,ORD,1)
(4482,HPN,ORD,1)
(4513,SHV,ORD,1)
(4859,FNT,LGA,1)
(4915,CVG,LGA,1)
(4918,CMH,LGA,1)
(132,MSP,ORD,1)
(143,ORD,MSP,1)
(151,MSP,RDU,1)
(246,DTW,FLL,1)
(370,DTW,BOS,1)
(399,BWI,MSP,1)
(575,MIA,MSP,1)
(579,MCO,MSP,1)
(632,MEM,LGA,1)
(668,IND,LGA,1)
(1025,FLL,MSP,1)
(1030,MSP,FLL,1)
(1030,MSP,FLL,1)
(1433,ATL,MSP,1)
(1541,RDU,MSP,1)
(1546,FNT,MCO,1)
(1638,MSP,EGE,1)
(1638,MSP,EGE,1)
(2865,MSP,DSM,1)
(2931,AVP,DTW,1)
(2932,DTW,AVP,1)
(2945,DTW,HPN,1)
(2945,DTW,HPN,1)
(2966,BGR,DTW,1)
(2993,DTW,BGM,1)
(2999,DCA,DSM,1)
(3700,DTW,DAY,1)
(3711,CAE,DTW,1)
(4702,STL,MSP,1)
(4725,MSP,CLE,1)
(4726,FLL,IND,1)
(4731,IND,FLL,1)
(4742,MSP,RAP,1)
(4764,MSP,MSN,1)
(4793,DCA,IND,1)
(5661,MSP,DAY,1)
(5677,MSP,PIT,1)
(5795,MEM,RDU,1)
(5814,DTW,ATW,1)
(5825,DTW,SGF,1)
(5844,DTW,ELM,1)
(5907,CLT,MEM,1)
(5963,MEM,IAH,1)
(282,DFW,MCO,1)
(294,ORD,MIA,1)
(327,IAH,DFW,1)
(359,DFW,SNA,1)
(370,ORD,LGA,1)
(388,BUR,DFW,1)
(390,MIA,DTW,1)
(398,ORD,LGA,1)
(492,ELP,DFW,1)
(493,DTW,DFW,1)
(527,BOS,MIA,1)
(578,SAN,DFW,1)
(580,SAN,ORD,1)
(644,DEN,DFW,1)
(672,STT,MIA,1)
(701,DFW,PSP,1)
(759,LGA,DFW,1)
(775,LGA,MIA,1)
(779,ORD,SAN,1)
(795,MIA,STT,1)
(862,PBI,ORD,1)
(967,LAX,MIA,1)
(1021,ORD,LAS,1)
(1093,RSW,ORD,1)
(1102,MSY,DFW,1)
(1187,DCA,DFW,1)
(1191,LGA,MSP,1)
(1256,MIA,LGA,1)
(1359,ORD,ATL,1)
(1426,SJC,DFW,1)
(1479,SJC,SNA,1)
(1488,DFW,DTW,1)
(1512,DFW,BHM,1)
(1543,BWI,DFW,1)
(1585,DFW,SEA,1)
(1587,PHL,DFW,1)
(1825,MIA,LAS,1)
(1827,BNA,DFW,1)
(1874,BUR,DFW,1)
(1925,DFW,SLC,1)
(1971,DCA,DFW,1)
(2253,ORD,JAC,1)
(2253,ORD,JAC,1)
(2287,DFW,EGE,1)
(70,ANC,JNU,1)
(145,FAI,BRW,1)
(633,LAS,SEA,1)
(67,SIT,JNU,1)
(75,SEA,JNU,1)
(60,JNU,KTN,1)
(61,SEA,JNU,1)
(65,SEA,KTN,1)
(670,SEA,LAS,1)
(696,SEA,LAS,1)
(66,ANC,CDV,1)
(812,SEA,DFW,1)
(61,SEA,JNU,1)
(73,SIT,JNU,1)
(153,ANC,OTZ,1)
(153,OME,ANC,1)
(152,OME,OTZ,1)
(153,OTZ,OME,1)
(153,ANC,OTZ,1)
(339,SJC,SEA,1)
(70,ANC,JNU,1)
(485,LAX,SEA,1)
(908,ORD,JFK,1)
(740,PSE,JFK,1)
(165,JFK,PDX,1)
(598,MCO,HPN,1)
(364,PBI,LGA,1)
(352,BUR,JFK,1)
(231,SLC,LGB,1)
(1082,CLT,JFK,1)
(1604,JFK,PWM,1)
(52,JFK,BTV,1)
(1488,IAH,DTW,1)
(1809,DTW,IAH,1)
(207,FLL,EWR,1)
(244,IAH,CLE,1)
(345,CLE,IAH,1)
(245,CLE,IAH,1)
(556,LAX,CLE,1)
(1480,IAH,EGE,1)
(1653,IAH,HDN,1)
(1883,STT,EWR,1)
(1751,SJU,IAH,1)
(594,LAX,IAH,1)
(397,IAH,LAS,1)
(1722,FLL,EWR,1)
(36,MCO,EWR,1)
(606,IAH,TPA,1)
(761,SAT,EWR,1)
(1013,RNO,IAH,1)
(416,SFO,IAH,1)
(647,ORD,IAH,1)
(268,EWR,LAS,1)
(726,ONT,IAH,1)
(783,PHX,IAH,1)
(480,LAS,CLE,1)
(1682,PHX,IAH,1)
(1653,IAH,HDN,1)
(1030,CLE,BOS,1)
(1614,EGE,EWR,1)
(308,PDX,IAH,1)
(1726,EWR,SAN,1)
(331,PBI,IAH,1)
(1802,EWR,TUS,1)
(697,BOS,JFK,1)
(1033,CVG,SLC,1)
(1050,MSY,LGA,1)
(1264,SLC,MCO,1)
(1661,ATL,EGE,1)
(1627,ATL,VPS,1)
(1152,TPA,CVG,1)
(1251,ATL,SEA,1)
(1661,ATL,EGE,1)
(1599,ATL,RSW,1)
(1726,ATL,RIC,1)
(1736,HDN,ATL,1)
(1273,ATL,HNL,1)
(1774,FLL,LAS,1)
(1783,TPA,LGA,1)
(3178,DAL,MSY,1)
(463,PHX,STL,1)
(1210,PHX,STL,1)
(2114,TPA,BUF,1)
(1344,TUL,STL,1)
(2005,BWI,FLL,1)
(384,SMF,SEA,1)
(3239,STL,FLL,1)
(1657,MCO,BUF,1)
(1250,MDW,CMH,1)
(3484,PIT,TPA,1)
(281,PVD,BNA,1)
(1525,STL,CMH,1)
(2387,STL,CMH,1)
(3241,STL,LIT,1)
(3505,STL,TPA,1)
(2892,BWI,CLE,1)
(2596,BWI,FLL,1)
(3262,FLL,BUF,1)
(3872,IND,PHX,1)
(316,RSW,PHL,1)
(1150,DEN,BNA,1)
(74,ELP,DAL,1)
(2,HOU,DAL,1)
(8,HOU,DAL,1)
(10,HOU,DAL,1)
(2980,MCO,MDW,1)
(1746,MDW,PDX,1)
(305,MDW,PHL,1)
(3328,MSY,DAL,1)
(2872,AUS,HOU,1)
(3395,BNA,HOU,1)
(3748,DTW,MCO,1)
(8,HRL,HOU,1)
(56,HRL,HOU,1)
(3754,JAN,HOU,1)
(3835,MCO,PHL,1)
(291,ORF,LAS,1)
(59,STL,LIT,1)
(565,MDW,CMH,1)
(265,BNA,MCI,1)
(1310,HRL,AUS,1)
(441,SAT,DAL,1)
(991,SAT,DAL,1)
(29,STL,DAL,1)
(3852,STL,DAL,1)
(59,STL,LIT,1)
(264,BNA,OAK,1)
(218,BNA,SAN,1)
(397,MCO,FLL,1)
(1346,TPA,PBI,1)
(3431,OAK,SAN,1)
(44,PHX,SAN,1)
(3746,LAX,BNA,1)
(33,DAL,HOU,1)
(445,DAL,TUL,1)
(275,PHX,LIT,1)
(1100,PVD,MDW,1)
(2845,IAH,TUL,1)
(2506,GPT,IAH,1)
(11,ABQ,ONT,1)
(11,MCI,ABQ,1)
(3098,RDU,IAH,1)
(2143,GSP,IAH,1)
(2574,IAH,XNA,1)
(2687,IAH,LIT,1)
(2563,STL,IAH,1)
(2640,EWR,GRR,1)
(2542,PSP,IAH,1)
(2719,PWM,EWR,1)
(2753,EWR,LIT,1)
(2789,EWR,RDU,1)
(2568,IAH,DSM,1)
(2753,EWR,LIT,1)
(2886,TUL,IAH,1)
(2421,CLE,STL,1)
(2346,SLC,IAH,1)
(2527,DCA,IAH,1)
(2283,EWR,CLT,1)
(2163,ORD,CLE,1)
(2400,BDL,CLE,1)
(2635,MHT,CLE,1)
(2318,ORD,CLE,1)
(2145,OMA,IAH,1)
(2890,BTV,CLE,1)
(2041,IAH,MKE,1)
(2237,IAH,OKC,1)
(2572,DFW,CLE,1)
(2901,ORF,IAH,1)
(2812,IAH,PNS,1)
(2851,EWR,MCI,1)
(2174,IAH,STL,1)
(2887,TUL,IAH,1)
(2968,MEM,EWR,1)
(2398,IAH,ATL,1)
(2563,STL,IAH,1)
(2918,IAH,VPS,1)
(2039,CLE,MKE,1)
(2812,PHX,OKC,1)
(2917,SAT,LAS,1)
(2654,CLT,RIC,1)
(2950,PHX,ASE,1)
(2725,PHX,SBA,1)
(2631,DTW,CLT,1)
(2604,SDF,CLT,1)
(2691,CLT,MEM,1)
(2779,MEM,PHX,1)
(7316,MBS,ORD,1)
(7157,IAD,IAH,1)
(7388,IAD,JAX,1)
(5091,CVG,MIA,1)
(5199,CVG,MSP,1)
(5098,CLT,LGA,1)
(5045,BOS,CMH,1)
(5045,BOS,CMH,1)
(5203,JFK,AUS,1)
(5311,CVG,COS,1)
(4987,LGA,JAX,1)
(5121,CVG,DFW,1)
(5203,JFK,AUS,1)
(5314,CVG,CID,1)
(5539,JFK,CVG,1)
(5083,TPA,LGA,1)
(5242,CVG,PIT,1)
(5672,CHS,LGA,1)
(5071,CVG,MKE,1)
(5693,CVG,LAN,1)
(3820,SLC,HLN,1)
(6669,ORD,BIL,1)
(5861,ORD,GJT,1)
(3802,SLC,MSO,1)
(3786,BFL,FAT,1)
(2582,PIT,GRB,1)
(2676,OMA,ATW,1)
(2878,MKE,AVP,1)
(6607,MEM,ICT,1)
(3682,SLC,TWF,1)
(3688,SLC,TWF,1)
(3703,SLC,TWF,1)
(3703,TWF,SLC,1)
(3810,TUL,GJT,1)
(6434,LAX,TUS,1)
(3688,SLC,TWF,1)
(3703,SLC,TWF,1)
(5560,SFO,LAX,1)
(5592,SAT,AUS,1)
(5801,ORD,SAT,1)
(5965,ORD,MCI,1)
(2531,BDL,GRB,1)
(2552,CMH,GRB,1)
(2654,CMH,GRR,1)
(5927,HPN,PIA,1)
(5515,LAX,SFO,1)
(5711,SGU,PSP,1)
(4006,SLC,LBB,1)
(6714,DEN,DFW,1)
(26,LAX,JFK,1)
(430,DEN,EWR,1)
(481,MHT,ORD,1)
(484,DEN,DCA,1)
(651,ORD,SAN,1)
(668,ORD,LGA,1)
(708,DEN,DFW,1)
(1101,ORD,DFW,1)
(1459,DEN,PHX,1)
(965,PHL,SFO,1)
(75,DCA,PHX,1)
(771,DCA,FLL,1)
(363,PHX,SMF,1)
(687,PHX,EWR,1)
(1231,BOS,CLT,1)
(304,PHX,CLT,1)
