flightnum,diverted_date,origin,dest
1271,1/18/2005,RIC,DFW
1271,3/28/2005,ATL,SFO
1271,2/2/2005,MCI,LAX
1271,1/12/2005,PWM,IAD
1271,1/4/2004,PVD,ORD
1271,3/18/2008,DCA,DFW
1271,2/1/2008,EWR,IAD
1271,3/23/2008,JFK,MIA
1271,11/14/2007,EWR,IAD
1271,12/29/2006,ATL,DFW
1271,12/5/2006,RSW,BWI
1271,8/2/2005,DCA,MSP
1271,6/15/2005,DCA,MCO
1271,8/24/2005,MSP,BZN
1271,7/23/2005,DCA,MSP
1271,6/16/2005,DCA,MCO
1271,9/28/2005,RIC,DFW
1272,8/18/2005,MSP,MCI
1272,8/23/2005,DEN,DFW
1272,7/5/2005,DFW,PHL
1272,3/1/2007,BZN,MSP
1272,2/24/2007,BZN,MSP
1272,1/22/2007,MSP,RDU
1272,8/11/2004,SEA,JFK
1272,7/9/2004,DFW,PHL
1272,7/12/2004,DFW,PHL
1272,6/2/2007,BZN,MSP
1272,8/20/2008,BZN,MSP
1272,12/5/2007,SFO,DFW
1272,5/30/2004,SAN,ORD
1272,4/10/2008,MSP,MEM
1273,2/11/2008,ATL,HNL
1273,3/7/2008,ATL,HNL
1273,7/29/2004,SEA,SFO
1273,12/15/2004,ATL,SAN
1273,12/14/2004,ATL,SAN
1273,4/27/2004,ATL,SAN
1273,4/30/2004,ATL,SAN
1273,10/2/2006,RDU,ORD
1273,12/30/2008,ATL,HNL
1273,2/12/2005,MIA,DEN
1273,11/19/2007,MSP,BZN
1273,6/25/2007,DTW,DFW
1273,7/25/2007,ATL,HNL
1273,6/29/2007,DTW,DFW
1273,5/19/2008,ATL,HNL
1273,5/21/2008,ATL,HNL
1274,8/3/2008,PHL,ALB
1274,6/11/2004,BOI,MSP
1274,2/13/2008,DEN,LAS
1274,7/9/2006,MSP,MKE
1274,6/2/2006,IAD,EWR
1274,1/21/2006,ATL,ORD
1274,1/18/2006,CVG,BOS
1274,11/5/2005,BNA,BWI
1274,7/8/2007,BOI,MSP
1274,5/30/2007,BOI,MSP
1274,4/18/2004,BOI,MSP
1274,5/9/2004,BOI,MSP
1274,12/16/2008,ATL,MKE
1275,12/1/2008,MSP,BOI
1275,10/21/2008,SJC,SAN
1275,10/29/2008,SJC,SAN
1275,11/22/2008,MSP,BOI
1275,10/14/2008,JFK,SLC
1275,4/6/2006,ATL,MSP
1275,1/13/2006,IND,DCA
1275,3/16/2006,DFW,OAK
1275,7/2/2004,ORD,DEN
1275,6/30/2008,DCA,MCO
1275,9/17/2008,DCA,MCO
1275,8/15/2005,IND,DCA
1275,10/7/2005,IND,DCA
1275,6/2/2006,CVG,PHL
1275,7/18/2006,DCA,MCO
1275,4/15/2007,DCA,MCO
1275,4/25/2008,BWI,DFW
1275,12/15/2004,MSP,BOI
1275,8/1/2007,DCA,MCO
1275,6/11/2007,DCA,MCO
1275,1/19/2005,PIT,IAD
1275,1/20/2005,MSP,BOI
1275,1/19/2005,MSP,BOI
1276,1/12/2005,ATL,DCA
1276,2/20/2005,CLT,DTW
1276,5/29/2007,IAD,EWR
1276,5/30/2007,IAD,EWR
1276,5/9/2004,PDX,ATL
1276,6/27/2004,PDX,ATL
1276,7/13/2004,IAH,PHL
1276,8/14/2004,FLL,MCO
1276,9/9/2004,IAH,PHL
1276,9/27/2004,PDX,ATL
1276,8/13/2004,FLL,MCO
1276,10/9/2004,RSW,PHL
1276,10/30/2008,SFO,STL
1276,10/25/2008,MSP,JFK
1276,4/20/2006,PDX,ATL
1276,1/18/2006,PHL,BOS
1276,7/26/2006,PDX,ATL
1276,8/1/2006,PDX,ATL
1276,6/26/2006,PDX,ATL
1276,6/22/2006,ATL,IAD
1276,6/23/2006,MSP,ATL
1276,8/9/2006,PDX,ATL
1276,7/12/2006,IAD,EWR
1276,8/6/2006,MSP,ATL
1276,9/30/2008,SFO,STL
1276,5/24/2008,SAN,CVG
1276,7/8/2008,PHL,IND
1276,9/15/2005,PHX,DFW
1276,7/6/2005,PDX,ATL
1276,6/7/2005,MSP,RDU
1276,8/14/2005,PDX,ATL
1276,8/28/2007,IAD,EWR
1276,6/5/2007,ATL,IAD
1276,8/23/2007,OAK,ATL
1276,6/27/2007,MCI,DFW
1276,8/30/2007,MCI,DFW
1276,8/25/2007,ABQ,DAL
1276,8/1/2007,MCI,DFW
1276,8/24/2007,OAK,ATL
1276,1/25/2004,ATL,DCA
1276,3/6/2004,RSW,PHL
1276,12/25/2004,MCO,MSY
1276,10/7/2004,SFO,IAH
1276,11/24/2004,IAH,PHL
1276,12/28/2007,BWI,MDW
1276,1/5/2008,MDW,RNO
1276,2/24/2008,BOI,MSP
1276,1/1/2008,MSP,MDW
1277,5/2/2008,BOS,EWR
1277,8/15/2008,PHL,ICT
1277,5/6/2008,PHL,DFW
1277,7/3/2004,DCA,MSP
1277,8/21/2004,LGA,MCO
1277,6/23/2004,DCA,MSP
1277,1/17/2005,PDX,RNO
1277,1/21/2005,PDX,RNO
1277,1/19/2005,PDX,RNO
1277,1/3/2005,MSP,BOI
1277,9/17/2006,BWI,DFW
1277,12/17/2008,BWI,DFW
1277,12/17/2008,SLC,LAS
1277,7/19/2005,SYR,ATL
1277,9/15/2005,BWI,DFW
1277,7/15/2005,BWI,DFW
1277,12/20/2005,MSP,BOI
1277,12/30/2004,PDX,RNO
1277,12/16/2004,MSP,BOI
1277,7/22/2007,JAX,DFW
1277,1/6/2004,ATL,PDX
1277,1/1/2004,ATL,PDX
1278,5/2/2004,DEN,BWI
1278,2/4/2008,BHM,MDW
1278,5/31/2007,IAD,EWR
1278,2/7/2007,IAD,EWR
1278,1/8/2005,LAS,RNO
1278,3/23/2005,IND,PHL
1278,3/28/2005,IND,PHL
1278,7/28/2004,ATL,MSP
1278,7/27/2004,DEN,BWI
1278,7/23/2004,SJC,DEN
1278,8/30/2004,ATL,PHL
1278,1/4/2006,DAB,ATL
1278,9/5/2007,IAD,EWR
1278,7/29/2007,ATL,EWR
1278,7/27/2007,DEN,PHL
1278,8/8/2007,DEN,PHL
1278,12/2/2004,LIT,LAS
1278,12/6/2004,SAN,DFW
1278,11/10/2004,LIT,LAS
1279,11/28/2004,MSP,BOI
1279,11/22/2004,RDU,DFW
1279,10/4/2004,DTW,STL
1279,10/21/2004,STL,PHX
1279,1/6/2004,MSP,BOI
1279,8/12/2006,MSP,BOI
1279,1/7/2008,DFW,PHX
1279,9/10/2007,DCA,DFW
1279,11/24/2006,DFW,PDX
1279,4/28/2006,MSP,BOI
1279,5/11/2006,EWR,IAD
1279,2/12/2006,BUR,OAK
1279,8/14/2005,SYR,ATL
1279,9/18/2005,MSP,BOI
1279,11/21/2005,DFW,PDX
128,11/18/2005,RNO,IAH
128,10/31/2005,RNO,IAH
128,7/21/2006,SMF,PHX
128,5/4/2006,RNO,IAH
128,8/10/2006,MDW,SAN
128,8/2/2006,LAX,ORD
128,9/23/2006,RNO,IAH
128,6/13/2006,RNO,IAH
128,7/16/2006,PHX,MKE
128,6/22/2006,RNO,IAH
128,8/1/2004,BWI,FLL
128,7/31/2004,BWI,FLL
128,8/23/2008,RNO,IAH
128,7/17/2008,LAS,JFK
128,8/26/2008,RNO,IAH
128,9/30/2008,TPA,MHT
128,6/29/2008,RNO,IAH
128,7/27/2008,LAS,JFK
128,12/29/2004,PHX,MKE
128,4/30/2007,RNO,IAH
128,6/19/2005,FLL,CLT
128,5/8/2005,RNO,IAH
128,9/29/2005,PHX,MKE
128,7/7/2005,RNO,IAH
128,7/10/2005,RNO,IAH
128,7/14/2005,RNO,IAH
128,8/29/2005,RNO,IAH
128,5/25/2008,PHX,MKE
128,1/29/2008,PHX,MKE
128,4/1/2008,JFK,BTV
128,4/2/2008,JFK,BTV
128,11/30/2008,PHX,MKE
128,12/30/2008,JFK,BTV
128,6/15/2007,RNO,IAH
128,9/20/2007,PHX,MKE
128,8/27/2007,RNO,IAH
128,5/30/2007,RNO,IAH
128,5/14/2007,RNO,IAH
128,2/13/2006,MDW,SAN
128,12/10/2007,DAL,OKC
128,12/4/2007,PHX,MKE
128,12/6/2007,PHX,MKE
128,10/29/2007,PHX,MKE
1280,10/23/2007,ORD,ATL
1280,12/8/2004,CLT,MHT
1280,7/12/2004,ATL,SDF
1280,8/24/2004,DEN,STL
1280,7/12/2004,SEA,EWR
1280,6/10/2004,CLT,RIC
1280,6/8/2006,DFW,RDU
1280,7/15/2006,LAX,PHL
1280,9/24/2006,ORD,ATL
1280,6/25/2008,DEN,DFW
1280,6/5/2008,DEN,DFW
1280,1/26/2006,ORD,RSW
1280,3/5/2006,MSP,MDW
1280,4/4/2008,ORD,ATL
1280,4/23/2008,DEN,DFW
1280,4/26/2008,TUS,IAD
1280,3/2/2007,MSP,MDW
1280,4/8/2007,ORD,ATL
1280,8/8/2005,LAX,PHL
1280,7/20/2005,MSP,MDW
1280,7/29/2007,LAX,PHL
1280,6/19/2007,LAX,PHL
1280,7/29/2007,ORD,ATL
1280,8/7/2007,RIC,BOS
1280,8/30/2007,ORD,ATL
1280,12/21/2006,MSP,MDW
1281,6/13/2004,CLT,JAX
1281,2/18/2004,PVD,ORD
1281,3/6/2008,BOS,DFW
1281,2/17/2008,BOS,DFW
1281,2/10/2008,BOS,RIC
1281,2/17/2008,BWI,ATL
1281,6/28/2008,BOS,DFW
1281,7/22/2008,ORF,ATL
1281,6/22/2008,RIC,FLL
1281,8/23/2008,BOS,DFW
1281,4/7/2006,BDL,CVG
1281,11/10/2008,BOS,DFW
1281,11/28/2008,BOS,DFW
1282,10/8/2004,MSP,MDW
1282,10/10/2005,TPA,LGA
1282,9/9/2007,TPA,LGA
1282,2/5/2005,TPA,LGA
1282,7/4/2006,SFO,DFW
1282,5/11/2006,PBI,BWI
1282,1/8/2008,HNL,ATL
1282,2/13/2008,ISP,TPA
1282,2/22/2008,HNL,ATL
1282,2/7/2008,ISP,TPA
1282,1/9/2008,HNL,ATL
1282,4/24/2008,HNL,ATL
1282,6/27/2007,TPA,LGA
1282,6/12/2007,PBI,DCA
1282,8/3/2007,TPA,LGA
1282,7/19/2007,HNL,ATL
1282,5/31/2007,TPA,LGA
1282,3/5/2004,TPA,LGA
1282,8/8/2008,RIC,BOS
1282,9/21/2008,PBI,DCA
1282,7/23/2008,PBI,DCA
1282,9/24/2005,SAT,HOU
1282,6/28/2005,TPA,LGA
1282,9/12/2005,TPA,LGA
1282,9/23/2005,SAT,HOU
1282,3/16/2007,FLL,BWI
1282,2/13/2007,PBI,BWI
1283,3/22/2005,GSO,ATL
1283,9/14/2004,ORD,LAX
1283,6/23/2004,BOS,IAH
1283,12/14/2004,DEN,SAN
1283,12/20/2008,STT,PHL
1283,12/4/2007,MIA,ORD
1283,4/10/2008,MIA,ORD
1283,3/22/2008,STT,PHL
1283,6/8/2008,MIA,ORD
1283,8/23/2007,RIC,ATL
1283,5/22/2007,MIA,ORD
1283,4/27/2004,DEN,SAN
1283,5/30/2004,FLL,ORD
1283,5/21/2004,FLL,ORD
1284,10/29/2008,SFO,SAN
1284,9/16/2004,PHX,MSY
1284,9/15/2004,PHX,MSY
1284,10/23/2004,MSY,PHL
1284,6/12/2004,LAX,CVG
1284,2/17/2007,MSP,MDW
1284,1/12/2005,MSP,MDW
1284,12/6/2004,MSP,MDW
1284,12/13/2004,ATL,CLE
1284,10/11/2006,SDF,ATL
1284,6/14/2007,IAD,EWR
1284,7/25/2005,MSP,MDW
1284,5/19/2006,TPA,JFK
1284,3/13/2006,LSE,MSP
1284,3/7/2006,MSP,MDW
1284,2/6/2008,LAS,MDW
1285,11/24/2004,JFK,DCA
1285,11/23/2004,CLT,DFW
1285,12/6/2004,JFK,DCA
1285,12/23/2004,JFK,DCA
1285,12/22/2004,JFK,DCA
1285,11/22/2004,DAL,LBB
1285,7/25/2004,DCA,ATL
1285,7/7/2004,SAT,DEN
1285,7/14/2004,JFK,DCA
1285,7/27/2004,JFK,DCA
1285,9/16/2004,DCA,ATL
1285,8/19/2004,JFK,DCA
1285,6/16/2004,JFK,DCA
1285,7/28/2004,DAL,LBB
1285,8/11/2004,JFK,DCA
1285,2/2/2004,MDW,MSP
1285,5/19/2004,DFW,DEN
1285,1/11/2004,JFK,DCA
1285,1/5/2007,SJU,ATL
1285,9/28/2005,BOS,DFW
1285,8/4/2005,DCA,ATL
1285,11/28/2006,SJU,ATL
1285,7/1/2006,ABQ,DAL
1285,6/26/2008,BWI,CLT
1285,7/22/2008,BWI,CLT
1286,7/30/2008,PDX,DFW
1286,6/22/2008,DFW,RIC
1286,2/20/2004,MSP,MDW
1286,2/12/2008,FLL,MDW
1286,2/18/2008,MSP,GRR
1286,2/28/2008,ATL,LEX
1286,10/8/2004,MSP,MDW
1286,7/7/2004,SFO,DEN
1286,5/17/2006,TPA,JFK
1286,9/24/2006,DFW,RIC
1286,3/30/2007,OAK,DFW
1286,2/13/2007,ISP,BWI
1286,4/2/2006,MSP,MDW
1286,4/30/2006,MSP,MDW
1286,12/29/2006,OAK,DFW
1286,10/13/2007,BUR,SJC
1286,12/10/2007,ATL,LEX
1287,2/28/2008,GRR,MSP
1287,2/26/2008,PHL,TPA
1287,1/19/2008,PHL,TPA
1287,7/22/2008,BUF,CLT
1287,12/29/2004,IAH,EGE
1287,12/10/2004,LGA,ATL
1287,12/25/2004,PHL,MSY
1287,12/30/2008,MDW,MSP
1287,11/30/2008,ATL,PDX
1287,5/26/2004,MCO,ORD
1287,5/27/2004,ORD,STL
1287,1/13/2005,LGA,ATL
1287,3/18/2005,MDW,MSP
1287,11/16/2005,ATL,ALB
1287,11/10/2005,PVD,PHL
1287,8/19/2006,BNA,OAK
1287,8/11/2004,BNA,LAX
1287,8/9/2004,BNA,LAX
1287,8/29/2004,LGA,ATL
1287,1/23/2006,PVD,PHL
1287,1/22/2006,BWI,MIA
1287,2/27/2007,JFK,TPA
1287,2/24/2007,MDW,MSP
1287,8/30/2005,PHL,MSY
1287,9/25/2005,PHL,HOU
1287,8/29/2005,PHL,MSY
1288,9/15/2005,SFO,DFW
1288,8/14/2005,CLT,LGA
1288,2/20/2005,IAH,DTW
1288,6/20/2008,SEA,ORD
1288,9/14/2008,SEA,CVG
1288,5/2/2004,ORD,HPN
1288,12/27/2004,MSP,MDW
1288,11/15/2005,MSP,MDW
1288,12/10/2005,MSP,MDW
1288,8/24/2007,PDX,ATL
1288,8/23/2007,MSP,MDW
1288,7/9/2007,MSP,MDW
1288,6/15/2006,MDW,DEN
1288,6/11/2006,MDW,DEN
1288,5/22/2006,TUS,ATL
1288,6/2/2006,TUS,ATL
1289,7/29/2006,LGA,SLC
1289,1/25/2004,MIA,ORD
1289,7/3/2005,PHL,MSY
1289,6/30/2005,ATL,MCI
1289,1/23/2008,PHL,DFW
1289,3/6/2008,PHL,DFW
1289,2/5/2008,PHL,DFW
1289,1/12/2005,TPA,DFW
1289,1/23/2005,BUF,IAD
1289,12/17/2008,OAK,LAS
1289,8/23/2007,ELP,ORD
1289,6/18/2007,MDW,MSP
1289,7/26/2007,MDW,MSP
1289,7/8/2007,MDW,MSP
1289,8/20/2007,ELP,ORD
1289,7/9/2007,ELP,ORD
1289,6/27/2007,ELP,ORD
1289,7/10/2007,ELP,ORD
1289,12/29/2006,TPA,DFW
1289,2/1/2007,TPA,DFW
1289,7/3/2004,BOS,ORD
129,5/23/2005,CLT,DEN
129,4/20/2005,CLT,DEN
129,2/23/2004,JFK,MSY
129,5/19/2004,CLT,DEN
129,11/6/2007,ORD,LAX
129,7/8/2008,GRR,ORD
129,8/10/2008,SEA,FAI
129,12/24/2008,JFK,SFO
129,12/17/2008,JFK,SFO
129,12/16/2008,LAX,MDW
129,11/18/2006,SLC,DEN
129,11/15/2006,DEN,DFW
1290,10/3/2007,PIT,BOS
1290,3/17/2005,STX,MIA
1290,2/12/2005,BNA,SAN
1290,4/11/2005,SEA,ORD
1290,3/8/2005,ORD,BDL
1290,7/17/2004,BNA,SAN
1290,8/24/2004,MHT,BNA
1290,9/19/2004,MSP,MDW
1290,8/17/2004,MSP,MDW
1290,9/1/2006,STX,MIA
1290,4/1/2004,ORD,BDL
1290,2/18/2004,BNA,SAN
1290,3/1/2004,MSY,ORD
1290,2/3/2004,ORD,BDL
1290,2/12/2008,STX,MIA
1290,7/8/2005,STX,MIA
1290,8/6/2005,STX,MIA
1290,6/23/2005,STX,MIA
1290,12/28/2008,PHX,SMF
1290,1/18/2007,MSP,MDW
1290,3/19/2007,BNA,SAN
1290,8/11/2008,STX,MIA
1290,7/27/2008,PIT,BOS
1290,5/18/2006,MSP,MDW
1290,11/23/2005,MIA,DCA
1291,3/7/2008,CLT,TPA
1291,1/1/2005,MDW,MSP
1291,3/25/2005,PHL,TPA
1291,3/11/2005,MDW,MSP
1291,12/18/2006,ELP,DAL
1291,10/5/2007,MDW,MSP
1291,9/21/2007,MDW,MSP
1291,4/18/2004,MDW,MSP
1291,9/24/2004,IAD,BUF
1291,6/11/2004,MDW,MSP
1291,6/26/2006,JFK,MIA
1291,7/25/2005,MDW,MSP
1291,12/24/2004,CMH,CVG
1291,7/19/2007,AUS,DEN
1291,7/18/2007,MDW,MSP
1291,8/19/2007,MDW,MSP
1292,9/16/2004,GSO,ATL
1292,1/12/2005,SAT,ORD
1292,2/16/2008,ONT,DFW
1292,7/22/2005,BDL,BWI
1292,7/13/2005,RDU,PHL
1292,10/12/2005,CMH,PHL
1292,8/8/2005,BTV,IAD
1292,9/10/2005,MSP,ORD
1292,4/5/2006,ORD,EWR
1292,6/26/2008,TPA,CLT
1292,7/22/2008,TPA,CLT
1293,1/6/2005,IAD,BUF
1293,7/2/2004,LGA,MSY
1293,10/17/2004,DEN,GEG
1293,10/18/2004,CVG,FLL
1293,8/20/2004,LGA,MSY
1293,6/26/2004,LGA,MSY
1293,6/27/2004,LGA,MSY
1293,7/10/2004,LGA,MSY
1293,8/23/2007,MHT,MDW
1293,5/4/2007,LGA,MSY
1293,5/14/2004,BUF,PHL
1293,5/15/2004,LGA,MSY
1293,3/6/2004,LGA,MSY
1293,12/5/2007,EWR,ORD
1293,10/18/2007,MHT,MDW
1293,11/24/2004,LGA,MSY
1293,10/14/2004,LGA,MSY
1293,11/18/2004,IAD,BUF
1293,8/10/2006,MCO,SDF
1293,12/6/2008,RDU,MIA
1293,4/11/2007,MSP,DSM
1294,3/16/2007,PIT,PWM
1294,4/25/2004,TPA,MSY
1294,3/1/2004,IAH,ORD
1294,3/1/2005,MIA,DTW
1294,1/18/2005,MSP,MDW
1294,12/18/2005,ATL,EGE
1294,12/17/2005,ATL,EGE
1294,8/9/2007,DEN,PHL
1294,6/12/2007,DEN,PHL
1294,7/30/2007,DEN,PHL
1294,3/7/2008,CLT,PVD
1295,1/28/2008,MEM,DEN
1295,3/18/2008,ATL,DFW
1295,10/20/2005,ATL,BTR
1295,10/31/2005,HSV,DFW
1295,5/9/2004,MDW,MSP
1295,1/21/2007,SYR,DCA
1295,7/8/2008,JAN,ATL
1295,4/8/2005,DTW,MIA
1295,7/10/2007,BDL,DCA
1295,3/18/2006,EGE,ATL
1295,3/9/2006,EGE,ATL
1295,3/10/2006,EGE,ATL
1295,1/17/2006,EGE,ATL
1295,1/1/2006,EGE,ATL
1295,1/2/2006,EGE,ATL
1295,5/3/2005,DTW,MIA
1295,7/7/2005,PIT,DFW
1296,9/14/2008,ATL,PIT
1296,6/28/2008,SEA,DFW
1296,7/8/2008,SEA,DFW
1296,6/1/2008,EUG,SFO
1296,3/19/2004,MSP,CVG
1296,3/1/2004,SAT,ORD
1296,4/17/2008,SEA,DFW
1296,2/22/2008,BUF,BWI
1296,10/7/2005,DFW,DCA
1296,4/16/2007,PBI,DCA
1296,11/16/2006,PBI,DCA
1296,7/12/2004,BTV,PHL
1296,6/28/2004,MSY,IAH
1296,6/17/2004,DFW,DCA
1296,8/2/2004,DFW,DCA
1296,6/18/2004,PHX,STL
1296,2/16/2006,BNA,JAX
1296,4/3/2005,DFW,DCA
1296,1/11/2005,LAX,DEN
1296,12/22/2007,EWR,MDW
1296,9/25/2007,DEN,MEM
1296,11/17/2008,ATL,PIT
1296,6/4/2006,PHX,BNA
1296,7/23/2006,PHX,BNA
1296,6/19/2006,PHX,BNA
1296,6/25/2006,DFW,DCA
1296,6/2/2006,PHX,BNA
1296,6/25/2006,PHX,BNA
1296,5/19/2006,SEA,JFK
1296,7/18/2006,PHX,BNA
1296,8/7/2006,PHX,BNA
1297,6/19/2006,BOS,CVG
1297,12/21/2006,LGA,ATL
1297,5/13/2004,RDU,ORD
1297,11/6/2005,BOS,EWR
1297,9/14/2004,ORD,DFW
1297,6/1/2004,ATL,DFW
1297,1/1/2006,LGA,ATL
1297,12/8/2004,IAH,LAS
1298,12/26/2004,CLT,PVD
1298,12/26/2004,IAD,BUF
1298,4/23/2004,BUR,SMF
1298,2/3/2004,ATL,BDL
1298,3/5/2004,MIA,LGA
1298,7/3/2006,MCI,LAX
1298,7/16/2005,SAT,BWI
1298,6/6/2008,PIT,ORD
1298,4/2/2006,MSY,ORD
1298,3/30/2005,SLC,ORD
1298,9/16/2004,PHL,ATL
1298,9/14/2004,BUR,SMF
1298,8/5/2004,PHL,ATL
1298,9/27/2004,PHL,ATL
1298,10/12/2004,BUR,SMF
1298,5/5/2007,MIA,LGA
1298,5/20/2007,MIA,LGA
1298,7/29/2007,MIA,LGA
1299,7/9/2007,DCA,MEM
1299,9/21/2007,ATL,ROC
1299,12/1/2006,ATL,ROC
1299,10/8/2005,JFK,MIA
1299,10/24/2008,MIA,SJU
1299,3/11/2005,EWR,MSP
1299,4/1/2006,ATL,EWR
1299,12/30/2007,PBI,CLT
130,6/28/2007,SNA,DEN
130,8/23/2007,MSP,ORD
130,7/25/2007,ANC,ORD
130,6/18/2007,MSP,ORD
130,6/23/2006,CLE,BOS
130,7/27/2006,SFO,ORD
130,1/7/2004,SMF,PDX
130,1/6/2004,SMF,PDX
130,1/8/2004,SMF,PDX
130,4/4/2008,MDW,PHL
130,2/12/2006,RSW,JFK
130,1/2/2006,TPA,ATL
130,9/20/2008,ANC,ORD
130,9/30/2008,SAN,BWI
130,8/7/2008,SLC,ATL
130,6/13/2004,DEN,IND
130,3/8/2005,RSW,JFK
130,12/30/2008,PHX,MSP
1300,8/25/2007,IAD,JFK
1300,8/17/2007,SLC,DFW
1300,7/19/2007,IAD,JFK
1300,5/9/2007,SLC,DFW
1300,4/10/2008,IAD,JFK
1300,4/17/2008,ABQ,DFW
1300,2/16/2008,LAS,MDW
1300,7/23/2004,DFW,MEM
1301,9/4/2004,ORD,SEA
1301,4/18/2004,ORD,SEA
1301,12/11/2004,PDX,SMF
1301,12/31/2007,TPA,DFW
1301,1/28/2008,DFW,SLC
1302,5/30/2004,DFW,IND
1302,7/28/2004,ABQ,DFW
1302,3/30/2005,LAS,ORD
1302,3/5/2006,PSP,ORD
1302,6/13/2008,SNA,STL
1302,5/18/2008,SNA,STL
1303,6/28/2008,MFE,DFW
1303,7/15/2008,MFE,DFW
1303,8/23/2008,MFE,DFW
1303,3/12/2008,DFW,OAK
1303,11/1/2004,MIA,IAH
1303,6/25/2006,MIA,IAH
1303,5/6/2006,MIA,IAH
1303,4/29/2006,MIA,IAH
1303,12/14/2006,MIA,IAH
1303,12/6/2007,DFW,ELP
1304,12/17/2008,ABQ,LAS
1304,3/5/2004,TPA,ISP
1304,5/7/2004,ORD,PHL
1304,1/29/2008,MCI,MDW
1304,2/3/2008,MCI,MDW
1304,6/18/2005,TPA,ISP
1304,2/18/2007,TPA,ISP
1304,3/30/2007,SNA,DFW
1304,12/23/2006,TPA,ISP
1304,12/1/2006,TPA,ISP
1304,12/29/2006,SNA,DFW
1304,1/13/2006,TPA,ISP
1304,10/14/2004,TPA,ISP
1304,9/11/2004,LGB,BOS
1304,7/9/2007,DEN,ORD
1304,7/6/2007,LAS,RNO
1304,8/8/2007,DEN,ORD
1305,8/20/2005,ISP,TPA
1305,7/2/2008,DFW,MCI
1305,10/8/2008,ORD,RNO
1305,2/7/2004,ISP,TPA
1305,5/3/2004,ISP,TPA
1305,8/16/2004,ISP,TPA
1305,6/25/2006,ISP,TPA
1305,7/20/2006,ISP,TPA
1305,7/27/2006,ISP,TPA
1305,7/7/2006,MIA,SJU
1305,4/1/2006,MIA,SJU
1305,1/14/2005,ISP,TPA
1305,4/21/2005,MIA,SJU
1306,12/5/2008,HOU,OAK
1306,12/12/2008,HOU,OAK
1306,3/18/2008,SFO,DFW
1306,8/15/2005,LBB,DAL
1306,11/29/2006,SEA,DFW
1307,4/23/2008,BWI,MCI
1307,4/17/2008,BWI,MCI
1307,6/13/2007,JFK,IAD
1307,12/26/2008,MSY,BHM
1307,6/29/2005,BNA,LAX
1307,6/13/2005,BNA,LAX
1307,3/9/2006,BNA,LAX
1307,1/2/2006,BNA,LAX
1307,2/16/2006,BNA,LAX
1307,1/1/2007,BNA,LAX
1307,7/2/2006,MHT,MDW
1307,10/31/2006,PHX,BUR
1307,7/18/2006,BNA,LAX
1307,9/7/2004,BNA,LAX
1307,9/14/2004,BNA,LAX
1308,6/16/2007,LAS,HOU
1308,6/21/2007,IAD,JFK
1308,10/4/2004,DFW,ORF
1308,8/30/2008,LAX,AUS
1308,8/25/2008,LAX,AUS
1308,7/30/2006,LAX,AUS
1308,8/31/2005,LAX,AUS
1309,6/3/2005,ORD,DEN
1309,9/15/2005,SEA,DFW
1309,6/27/2007,IAD,DFW
1309,8/30/2007,IAD,DFW
1309,7/29/2007,IAD,DFW
1309,6/4/2007,IAD,DFW
1309,3/1/2008,DFW,RNO
1309,9/11/2006,IAD,DFW
1309,9/17/2006,IAD,DFW
1309,8/15/2008,ORF,DFW
1309,5/6/2008,ORF,DFW
1309,6/19/2008,ORF,DFW
131,6/22/2007,ATL,TPA
131,7/19/2007,SAN,IAH
131,7/1/2007,SAN,IAH
131,12/23/2007,ORD,MSP
131,12/1/2007,ORD,ANC
131,9/10/2007,ORD,ANC
131,10/16/2007,ORD,MSP
131,10/13/2006,SEA,LAS
131,7/1/2005,JAX,CLT
131,8/14/2005,SEA,LAS
131,6/29/2005,ATL,TPA
131,6/20/2005,ORD,MSP
131,8/23/2005,DCA,CLT
131,1/10/2005,ORD,ANC
131,9/2/2006,CLT,PHX
131,8/11/2006,SJC,PHX
131,8/21/2006,CLT,PHX
131,7/25/2006,SJC,PHX
131,4/7/2008,MSP,RAP
131,12/4/2008,ORD,ANC
131,12/1/2008,ORD,ANC
131,1/9/2007,ORD,ANC
131,2/24/2007,ORD,MSP
1310,7/24/2004,LGB,IAD
1310,2/12/2005,LAS,SAT
1310,1/17/2008,CMH,MDW
1310,3/18/2008,HRL,AUS
1310,2/4/2008,CMH,MDW
1310,4/9/2006,DFW,IAD
1312,3/2/2007,SJU,BDL
1312,7/15/2005,SJU,BDL
1312,8/12/2007,LAS,OMA
1312,10/16/2008,SJU,BDL
1312,7/13/2006,MDW,BNA
1312,2/22/2005,MDW,BNA
1312,8/5/2004,BNA,MSY
1314,10/14/2004,DAL,ABQ
1314,2/24/2007,ONT,DFW
1314,4/15/2007,ORD,MCO
1314,4/2/2006,ELP,ORD
1314,12/29/2006,ONT,DFW
1314,11/29/2004,DAL,ABQ
1314,1/4/2005,DAL,ABQ
1314,8/21/2007,DEN,MCO
1314,2/16/2008,TUS,DFW
1314,4/27/2004,BUR,DFW
1314,10/25/2008,DFW,DCA
1315,8/15/2005,TPA,DFW
1315,1/14/2007,STL,MCI
1315,5/8/2004,PHL,DFW
1315,5/27/2004,PHL,DFW
1315,3/18/2008,IAD,DFW
1315,7/18/2006,MCI,LAS
1316,9/19/2006,DFW,TPA
1316,8/17/2004,LAS,MDW
1316,7/24/2004,DFW,TPA
1316,6/19/2004,MFE,DFW
1316,8/4/2008,MCO,MDW
